actual,city,contract_type,disagreement_bucket,eligibility_class,event_date,event_key,lead_time_bucket,market_bucket,market_prob,market_ticker,model_prob,partition,probability_bucket,profit_loss,stake,station_bucket,strategy_version,trade_id,uncertainty_bucket
1.0,Minneapolis,range,20pp+,RESEARCH_ONLY,2026-08-10,Minneapolis|2026-08-10|low,2-3d,0.60-0.79,0.6,KXLOWTMIN-26AUG09-B66.5,0.9345,validation,90-100%,6.666667,10.0,Minneapolis|station_verified=True,v3.0,318,6F+
1.0,Minneapolis,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Minneapolis|2026-08-10|low,2-3d,0.40-0.59,0.43,KXLOWTMIN-26AUG09-T67,0.533207,validation,50-59%,13.255814,10.0,Minneapolis|station_verified=True,v3.0,319,6F+
1.0,New York City,range,20pp+,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,2-3d,0.60-0.79,0.62,KXLOWTNYC-26AUG09-B73.5,0.9345,validation,90-100%,6.129032,10.0,New York City|station_verified=True,v3.0,320,6F+
0.0,New York City,range,20pp+,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,2-3d,0.60-0.79,0.64,KXLOWTNYC-26AUG09-B75.5,0.9414,validation,90-100%,-10.0,10.0,New York City|station_verified=True,v3.0,321,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,2-3d,<0.20,0.02,KXLOWTNYC-26AUG09-T69,0.279834,validation,20-29%,-10.0,10.0,New York City|station_verified=True,v3.0,322,6F+
0.0,New York City,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,2-3d,<0.20,0.14,KXLOWTNYC-26AUG09-T76,0.279834,validation,20-29%,-10.0,10.0,New York City|station_verified=True,v3.0,323,6F+
1.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,2-3d,0.80-1.00,0.81,KXLOWTOKC-26AUG09-B69.5,0.9744,validation,90-100%,2.345679,10.0,Oklahoma City|station_verified=True,v3.0,324,6F+
0.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,2-3d,0.60-0.79,0.7,KXLOWTOKC-26AUG09-B71.5,0.9617,validation,90-100%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,325,6F+
1.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,2-3d,0.60-0.79,0.73,KXLOWTOKC-26AUG09-B73.5,0.9486,validation,90-100%,3.69863,10.0,Oklahoma City|station_verified=True,v3.0,326,6F+
0.0,Oklahoma City,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,2-3d,<0.20,0.03,KXLOWTOKC-26AUG09-T76,0.617911,validation,60-69%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,327,6F+
1.0,Phoenix,range,10-19pp,RESEARCH_ONLY,2026-08-10,Phoenix|2026-08-10|low,2-3d,0.60-0.79,0.78,KXLOWTPHX-26AUG09-B88.5,0.959,validation,90-100%,2.820513,10.0,Phoenix|station_verified=True,v3.0,328,6F+
1.0,Phoenix,range,20pp+,RESEARCH_ONLY,2026-08-10,Phoenix|2026-08-10|low,2-3d,0.60-0.79,0.62,KXLOWTPHX-26AUG09-B90.5,0.972,validation,90-100%,6.129032,10.0,Phoenix|station_verified=True,v3.0,329,6F+
0.0,Phoenix,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Phoenix|2026-08-10|low,2-3d,<0.20,0.04,KXLOWTPHX-26AUG09-T84,0.592249,validation,50-59%,-10.0,10.0,Phoenix|station_verified=True,v3.0,330,6F+
1.0,Phoenix,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Phoenix|2026-08-10|low,2-3d,0.60-0.79,0.76,KXLOWTPHX-26AUG09-T91,0.9192,validation,90-100%,3.157895,10.0,Phoenix|station_verified=True,v3.0,331,6F+
0.0,Seattle,range,20pp+,RESEARCH_ONLY,2026-08-10,Seattle|2026-08-10|low,2-3d,0.60-0.79,0.61,KXLOWTSEA-26AUG09-B55.5,0.9347,validation,90-100%,-10.0,10.0,Seattle|station_verified=True,v3.0,332,6F+
1.0,Seattle,range,20pp+,RESEARCH_ONLY,2026-08-10,Seattle|2026-08-10|low,2-3d,0.60-0.79,0.67,KXLOWTSEA-26AUG09-B57.5,0.9419,validation,90-100%,4.925373,10.0,Seattle|station_verified=True,v3.0,333,6F+
0.0,Seattle,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Seattle|2026-08-10|low,2-3d,<0.20,0.02,KXLOWTSEA-26AUG09-T51,0.28547,validation,20-29%,-10.0,10.0,Seattle|station_verified=True,v3.0,334,6F+
0.0,Seattle,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Seattle|2026-08-10|low,2-3d,<0.20,0.14,KXLOWTSEA-26AUG09-T58,0.274253,validation,20-29%,-10.0,10.0,Seattle|station_verified=True,v3.0,335,6F+
1.0,San Francisco,range,20pp+,RESEARCH_ONLY,2026-08-10,San Francisco|2026-08-10|low,2-3d,0.20-0.39,0.39,KXLOWTSFO-26AUG09-B58.5,0.9342,validation,90-100%,15.641026,10.0,San Francisco|station_verified=True,v3.0,336,6F+
1.0,San Francisco,range,10-19pp,RESEARCH_ONLY,2026-08-10,San Francisco|2026-08-10|low,2-3d,0.80-1.00,0.82,KXLOWTSFO-26AUG09-B60.5,0.9404,validation,90-100%,2.195122,10.0,San Francisco|station_verified=True,v3.0,337,6F+
0.0,San Francisco,threshold,20pp+,RESEARCH_ONLY,2026-08-10,San Francisco|2026-08-10|low,2-3d,<0.20,0.01,KXLOWTSFO-26AUG09-T54,0.268727,validation,20-29%,-10.0,10.0,San Francisco|station_verified=True,v3.0,338,6F+
0.0,San Francisco,threshold,20pp+,RESEARCH_ONLY,2026-08-10,San Francisco|2026-08-10|low,2-3d,<0.20,0.03,KXLOWTSFO-26AUG09-T61,0.29116,validation,20-29%,-10.0,10.0,San Francisco|station_verified=True,v3.0,339,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Dallas|2026-08-10|high,2-3d,<0.20,0.07,KXHIGHTDAL-26AUG09-T98,0.202328,development,20-29%,-10.0,10.0,Dallas|station_verified=True,v3.0,340,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-10,Denver|2026-08-10|low,2-3d,0.80-1.00,0.8,KXLOWTDEN-26AUG09-B69.5,0.9345,development,90-100%,-10.0,10.0,Denver|station_verified=True,v3.0,341,6F+
0.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-09,Oklahoma City|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG08-B68.5,0.9732,development,90-100%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,342,6F+
0.0,Los Angeles,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Los Angeles|2026-08-10|high,2-3d,<0.20,0.02,KXHIGHLAX-26AUG09-T75,0.128537,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,343,6F+
0.0,Houston,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Houston|2026-08-10|high,2-3d,<0.20,0.05,KXHIGHTHOU-26AUG09-T90,0.166855,development,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,344,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Dallas|2026-08-10|low,2-3d,<0.20,0.03,KXLOWTDAL-26AUG09-T74,0.274253,development,20-29%,-10.0,10.0,Dallas|station_verified=True,v3.0,345,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-09,Denver|2026-08-09|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG08-B96.5,0.123074,development,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,346,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-08,Dallas|2026-08-08|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG07-B104.5,0.110746,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,347,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-08,Dallas|2026-08-08|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG07-B98.5,0.122281,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,348,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-09,Dallas|2026-08-09|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG08-B97.5,0.127207,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,349,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-09,Minneapolis|2026-08-09|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG08-B86.5,0.122281,development,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,350,6F+
0.0,Oklahoma City,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|high,0-1d,<0.20,0.05,KXHIGHTOKC-26AUG09-T99,0.268727,validation,20-29%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,351,6F+
0.0,Seattle,threshold,20pp+,RESEARCH_ONLY,2026-08-10,Seattle|2026-08-10|high,0-1d,<0.20,0.11,KXHIGHTSEA-26AUG09-T76,0.326355,validation,30-39%,-10.0,10.0,Seattle|station_verified=True,v3.0,352,6F+
0.0,Boston,range,10-19pp,RESEARCH_ONLY,2026-08-10,Boston|2026-08-10|low,0-1d,<0.20,0.02,KXLOWTBOS-26AUG09-B65.5,0.130182,development,10-19%,-10.0,10.0,Boston|station_verified=True,v3.0,353,6F+
0.0,Boston,range,10-19pp,RESEARCH_ONLY,2026-08-10,Boston|2026-08-10|low,0-1d,<0.20,0.02,KXLOWTBOS-26AUG09-B67.5,0.1309,development,10-19%,-10.0,10.0,Boston|station_verified=True,v3.0,354,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-09,Dallas|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG08-B74.5,0.122281,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,355,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-09,Dallas|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTDAL-26AUG08-B76.5,0.132077,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,356,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-08,Denver|2026-08-08|low,0-1d,<0.20,0.01,KXLOWTDEN-26AUG07-B64.5,0.131913,development,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,357,6F+
0.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-09,Denver|2026-08-09|low,0-1d,<0.20,0.04,KXLOWTDEN-26AUG08-T62,0.171056,development,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,358,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-08,Houston|2026-08-08|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG07-B75.5,0.11497,development,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,359,6F+
0.0,Houston,range,10-19pp,RESEARCH_ONLY,2026-08-09,Houston|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTHOU-26AUG08-B74.5,0.112901,development,10-19%,-10.0,10.0,Houston|station_verified=True,v3.0,360,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-08,Los Angeles|2026-08-08|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG06-B62.5,0.115971,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,361,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-08,Los Angeles|2026-08-08|low,0-1d,<0.20,0.03,KXLOWTLAX-26AUG06-B64.5,0.130182,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,362,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-08,Los Angeles|2026-08-08|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG07-B63.5,0.124574,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,363,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-08,Los Angeles|2026-08-08|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG07-B65.5,0.132349,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,364,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-09,Los Angeles|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTLAX-26AUG08-B61.5,0.117902,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,365,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-09,Los Angeles|2026-08-09|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG08-B63.5,0.1309,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,366,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-09,Los Angeles|2026-08-09|low,0-1d,<0.20,0.03,KXLOWTLAX-26AUG08-B65.5,0.130182,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,367,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-10,Los Angeles|2026-08-10|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG09-B62.5,0.121459,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,368,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-10,Los Angeles|2026-08-10|low,0-1d,<0.20,0.02,KXLOWTLAX-26AUG09-B64.5,0.131913,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,369,6F+
0.0,Minneapolis,threshold,10-19pp,RESEARCH_ONLY,2026-08-10,Minneapolis|2026-08-10|low,0-1d,<0.20,0.04,KXLOWTMIN-26AUG09-T60,0.231678,validation,20-29%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,370,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,0-1d,<0.20,0.02,KXLOWTNYC-26AUG09-B69.5,0.127786,validation,10-19%,-10.0,10.0,New York City|station_verified=True,v3.0,371,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-10,New York City|2026-08-10|low,0-1d,<0.20,0.03,KXLOWTNYC-26AUG09-B71.5,0.132077,validation,10-19%,-10.0,10.0,New York City|station_verified=True,v3.0,372,6F+
0.0,Oklahoma City,threshold,10-19pp,RESEARCH_ONLY,2026-08-09,Oklahoma City|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG08-T68,0.13933,development,10-19%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,373,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-09,New York City|2026-08-09|low,0-1d,<0.20,0.01,KXLOWTNYC-26AUG08-B69.5,0.112901,development,10-19%,-10.0,10.0,New York City|station_verified=True,v3.0,374,6F+
0.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-09,Minneapolis|2026-08-09|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG08-B88.5,0.123074,development,10-19%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,375,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,2-3d,0.60-0.79,0.76,KXHIGHDEN-26AUG10-B94.5,0.8986,validation,80-89%,-10.0,10.0,Denver|station_verified=True,v3.0,376,6F+
1.0,Denver,range,20pp+,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,2-3d,0.40-0.59,0.59,KXHIGHDEN-26AUG10-B96.5,0.8777,validation,80-89%,6.949153,10.0,Denver|station_verified=True,v3.0,377,6F+
0.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,2-3d,<0.20,0.03,KXHIGHDEN-26AUG10-T92,0.143061,validation,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,378,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|high,2-3d,<0.20,0.06,KXHIGHDEN-26AUG10-T99,0.526576,validation,50-59%,-10.0,10.0,Denver|station_verified=True,v3.0,379,6F+
0.0,Miami,range,20pp+,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,2-3d,0.40-0.59,0.44,KXHIGHMIA-26AUG10-B92.5,0.8712,validation,80-89%,-10.0,10.0,Miami|station_verified=True,v3.0,380,6F+
1.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,2-3d,0.60-0.79,0.68,KXHIGHMIA-26AUG10-B94.5,0.8683,validation,80-89%,4.705882,10.0,Miami|station_verified=True,v3.0,381,6F+
0.0,Miami,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,2-3d,<0.20,0.03,KXHIGHMIA-26AUG10-T88,0.143061,validation,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,382,6F+
0.0,Miami,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Miami|2026-08-11|high,2-3d,<0.20,0.05,KXHIGHMIA-26AUG10-T95,0.394863,validation,30-39%,-10.0,10.0,Miami|station_verified=True,v3.0,383,6F+
1.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|high,2-3d,0.80-1.00,0.82,KXHIGHTDAL-26AUG10-B97.5,0.9247,validation,90-100%,2.195122,10.0,Dallas|station_verified=True,v3.0,384,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|high,2-3d,0.40-0.59,0.52,KXHIGHTDAL-26AUG10-B99.5,0.8986,validation,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,385,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|high,2-3d,<0.20,0.03,KXHIGHTDAL-26AUG10-T104,0.526576,validation,50-59%,-10.0,10.0,Dallas|station_verified=True,v3.0,386,6F+
0.0,Dallas,range,20pp+,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,2-3d,0.40-0.59,0.51,KXLOWTDAL-26AUG10-B79.5,0.8702,validation,80-89%,-10.0,10.0,Dallas|station_verified=True,v3.0,387,6F+
0.0,Dallas,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,2-3d,0.20-0.39,0.28,KXLOWTDAL-26AUG10-T80,0.57926,validation,50-59%,-10.0,10.0,Dallas|station_verified=True,v3.0,388,6F+
1.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,2-3d,0.60-0.79,0.62,KXLOWTHOU-26AUG10-B77.5,0.8728,validation,80-89%,6.129032,10.0,Houston|station_verified=True,v3.0,389,6F+
1.0,Houston,range,20pp+,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,2-3d,0.60-0.79,0.62,KXLOWTHOU-26AUG10-B79.5,0.8904,validation,80-89%,6.129032,10.0,Houston|station_verified=True,v3.0,390,6F+
0.0,Houston,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,2-3d,<0.20,0.01,KXLOWTHOU-26AUG10-T73,0.350736,validation,30-39%,-10.0,10.0,Houston|station_verified=True,v3.0,391,6F+
0.0,Houston,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Houston|2026-08-11|low,2-3d,<0.20,0.1,KXLOWTHOU-26AUG10-T80,0.268727,validation,20-29%,-10.0,10.0,Houston|station_verified=True,v3.0,392,6F+
0.0,New York City,range,10-19pp,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,2-3d,0.60-0.79,0.71,KXLOWTNYC-26AUG10-B71.5,0.8677,validation,80-89%,-10.0,10.0,New York City|station_verified=True,v3.0,393,6F+
1.0,New York City,range,20pp+,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,2-3d,0.60-0.79,0.64,KXLOWTNYC-26AUG10-B73.5,0.874,validation,80-89%,5.625,10.0,New York City|station_verified=True,v3.0,394,6F+
0.0,New York City,threshold,20pp+,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,2-3d,<0.20,0.04,KXLOWTNYC-26AUG10-T69,0.363169,validation,30-39%,-10.0,10.0,New York City|station_verified=True,v3.0,395,6F+
0.0,New York City,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,New York City|2026-08-11|low,2-3d,<0.20,0.1,KXLOWTNYC-26AUG10-T76,0.257846,validation,20-29%,-10.0,10.0,New York City|station_verified=True,v3.0,396,6F+
0.0,Miami,range,10-19pp,RESEARCH_ONLY,2026-08-10,Miami|2026-08-10|high,0-1d,<0.20,0.01,KXHIGHMIA-26AUG09-B89.5,0.116949,development,10-19%,-10.0,10.0,Miami|station_verified=True,v3.0,397,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|high,2-3d,<0.20,0.04,KXHIGHTDAL-26AUG10-T97,0.143061,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,398,6F+
1.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,2-3d,0.60-0.79,0.72,KXLOWTDAL-26AUG10-B77.5,0.885,validation,80-89%,3.888889,10.0,Dallas|station_verified=True,v3.0,399,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|low,2-3d,0.60-0.79,0.74,KXLOWTDEN-26AUG10-B65.5,0.8717,validation,80-89%,-10.0,10.0,Denver|station_verified=True,v3.0,400,6F+
1.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|low,2-3d,0.60-0.79,0.76,KXLOWTDEN-26AUG10-B67.5,0.8681,validation,80-89%,3.157895,10.0,Denver|station_verified=True,v3.0,401,6F+
0.0,Denver,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|low,2-3d,<0.20,0.04,KXLOWTDEN-26AUG10-T61,0.179659,validation,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,402,6F+
0.0,Denver,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Denver|2026-08-11|low,2-3d,<0.20,0.18,KXLOWTDEN-26AUG10-T68,0.466793,validation,40-49%,-10.0,10.0,Denver|station_verified=True,v3.0,403,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,2-3d,<0.20,0.02,KXLOWTLAX-26AUG10-B63.5,0.125953,validation,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,404,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,2-3d,<0.20,0.03,KXLOWTLAX-26AUG10-B65.5,0.132349,validation,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,405,6F+
1.0,Los Angeles,range,20pp+,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,2-3d,0.40-0.59,0.51,KXLOWTLAX-26AUG10-B67.5,0.8754,validation,80-89%,9.607843,10.0,Los Angeles|station_verified=True,v3.0,406,6F+
0.0,Los Angeles,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,2-3d,<0.20,0.01,KXLOWTLAX-26AUG10-T61,0.257846,validation,20-29%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,407,6F+
0.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-10,Oklahoma City|2026-08-10|low,0-1d,<0.20,0.01,KXLOWTOKC-26AUG09-B75.5,0.128332,validation,10-19%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,408,6F+
1.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-11,Oklahoma City|2026-08-11|low,2-3d,0.80-1.00,0.82,KXLOWTOKC-26AUG10-B70.5,0.9463,validation,90-100%,2.195122,10.0,Oklahoma City|station_verified=True,v3.0,409,6F+
1.0,Oklahoma City,range,20pp+,RESEARCH_ONLY,2026-08-11,Oklahoma City|2026-08-11|low,2-3d,0.60-0.79,0.61,KXLOWTOKC-26AUG10-B72.5,0.9207,validation,90-100%,6.393443,10.0,Oklahoma City|station_verified=True,v3.0,410,6F+
0.0,Oklahoma City,range,10-19pp,RESEARCH_ONLY,2026-08-11,Oklahoma City|2026-08-11|low,2-3d,0.60-0.79,0.7,KXLOWTOKC-26AUG10-B74.5,0.895,validation,80-89%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,411,6F+
0.0,Oklahoma City,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Oklahoma City|2026-08-11|low,2-3d,<0.20,0.03,KXLOWTOKC-26AUG10-T77,0.636831,validation,60-69%,-10.0,10.0,Oklahoma City|station_verified=True,v3.0,412,6F+
0.0,San Francisco,range,10-19pp,RESEARCH_ONLY,2026-08-10,San Francisco|2026-08-10|low,0-1d,<0.20,0.03,KXLOWTSFO-26AUG09-B54.5,0.130182,validation,10-19%,-10.0,10.0,San Francisco|station_verified=True,v3.0,413,6F+
0.0,Denver,range,10-19pp,RESEARCH_ONLY,2026-08-10,Denver|2026-08-10|high,0-1d,<0.20,0.01,KXHIGHDEN-26AUG09-B94.5,0.129771,development,10-19%,-10.0,10.0,Denver|station_verified=True,v3.0,414,6F+
0.0,Los Angeles,range,10-19pp,RESEARCH_ONLY,2026-08-10,Los Angeles|2026-08-10|high,0-1d,<0.20,0.03,KXHIGHLAX-26AUG09-B75.5,0.130559,development,10-19%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,415,6F+
0.0,Minneapolis,range,20pp+,RESEARCH_ONLY,2026-08-10,Minneapolis|2026-08-10|high,0-1d,<0.20,0.01,KXHIGHTMIN-26AUG09-B86.5,0.8794,validation,80-89%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,416,6F+
0.0,Minneapolis,range,20pp+,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,0.40-0.59,0.55,KXHIGHTMIN-26AUG10-B85.5,0.8926,validation,80-89%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,417,6F+
1.0,Minneapolis,range,10-19pp,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,0.60-0.79,0.74,KXHIGHTMIN-26AUG10-B87.5,0.874,validation,80-89%,3.513514,10.0,Minneapolis|station_verified=True,v3.0,418,6F+
0.0,Minneapolis,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Minneapolis|2026-08-11|high,0-1d,<0.20,0.02,KXHIGHTMIN-26AUG10-T90,0.493351,validation,40-49%,-10.0,10.0,Minneapolis|station_verified=True,v3.0,419,6F+
0.0,Dallas,threshold,10-19pp,RESEARCH_ONLY,2026-08-11,Dallas|2026-08-11|low,0-1d,<0.20,0.02,KXLOWTDAL-26AUG10-T73,0.18406,validation,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,420,6F+
0.0,Los Angeles,threshold,20pp+,RESEARCH_ONLY,2026-08-11,Los Angeles|2026-08-11|low,0-1d,0.20-0.39,0.28,KXLOWTLAX-26AUG10-T68,0.6493,validation,60-69%,-10.0,10.0,Los Angeles|station_verified=True,v3.0,421,6F+
0.0,Dallas,range,10-19pp,RESEARCH_ONLY,2026-08-10,Dallas|2026-08-10|high,0-1d,<0.20,0.01,KXHIGHTDAL-26AUG09-B102.5,0.112901,development,10-19%,-10.0,10.0,Dallas|station_verified=True,v3.0,422,6F+
